date,type,amount_inr,category,withdrawal,deposit,balance,ref_no
,CREDIT,500.0,Misc,0.0,500.0,940.62,357000000000
,DEBIT,10.0,Food,10.0,0.0,930.62,320000000000
,DEBIT,160.0,Misc,160.0,0.0,770.62,320000000000
,DEBIT,30.0,Food,30.0,0.0,740.62,320000000000
,DEBIT,30.0,Food,30.0,0.0,710.62,320000000000
,DEBIT,180.0,Misc,180.0,0.0,530.62,320000000000
,DEBIT,51.0,Food,51.0,0.0,479.62,320000000000
,DEBIT,10.0,Food,10.0,0.0,469.62,320000000000
,DEBIT,20.0,Food,20.0,0.0,449.62,321000000000
,DEBIT,20.0,Food,20.0,0.0,429.62,321000000000
,DEBIT,170.0,Misc,170.0,0.0,259.62,321000000000
,DEBIT,50.0,Food,50.0,0.0,209.62,321000000000
,DEBIT,50.0,Food,50.0,0.0,159.62,321000000000
,CREDIT,34800.0,Salary,0.0,34800.0,34959.62,CHASV23202393703
,DEBIT,2553.0,Shopping,2553.0,0.0,32406.62,321000000000
,DEBIT,10000.0,Misc,10000.0,0.0,22406.62,321000000000
,DEBIT,50.0,Food,50.0,0.0,22356.62,357000000000
,DEBIT,1001.0,Misc,1001.0,0.0,21355.62,321000000000
,DEBIT,130.0,Misc,130.0,0.0,21225.62,321000000000
,DEBIT,60.0,Food,60.0,0.0,21165.62,321000000000
,DEBIT,7500.0,Misc,7500.0,0.0,13665.62,321000000000
,DEBIT,70.0,Food,70.0,0.0,13595.62,321000000000
,DEBIT,350.0,Misc,350.0,0.0,13245.62,321000000000
,DEBIT,30.0,Food,30.0,0.0,13215.62,321000000000
,DEBIT,259.0,Shopping,259.0,0.0,12956.62,357000000000
,CREDIT,259.0,Shopping,0.0,259.0,13215.62,321000000000
,DEBIT,249.0,Shopping,249.0,0.0,12966.62,321000000000
,DEBIT,1000.0,Misc,1000.0,0.0,11966.62,321000000000
,DEBIT,40.0,Food,40.0,0.0,11926.62,321000000000
,DEBIT,1500.0,Misc,1500.0,0.0,10426.62,321000000000
,DEBIT,150.0,Misc,150.0,0.0,10276.62,321000000000
,DEBIT,60.0,Food,60.0,0.0,10216.62,321000000000
,DEBIT,480.0,Misc,480.0,0.0,9736.62,321000000000
,DEBIT,40.0,Food,40.0,0.0,9696.62,321000000000
,DEBIT,200.0,Misc,200.0,0.0,9496.62,321000000000
,DEBIT,108.0,Misc,108.0,0.0,9388.62,321000000000
,DEBIT,100.0,Food,100.0,0.0,9288.62,321000000000
,DEBIT,175.0,Misc,175.0,0.0,9113.62,321000000000
,DEBIT,150.0,Misc,150.0,0.0,8963.62,321000000000
,DEBIT,20.0,Food,20.0,0.0,8943.62,321000000000
,DEBIT,30.0,Food,30.0,0.0,8913.62,321000000000
,DEBIT,5.0,Misc,5.0,0.0,8908.62,321000000000
,DEBIT,199.0,Shopping,199.0,0.0,8709.62,357000000000
,DEBIT,75.0,Food,75.0,0.0,8634.62,321000000000
,DEBIT,20.0,Food,20.0,0.0,8614.62,321000000000
,DEBIT,30.0,Food,30.0,0.0,8584.62,358000000000
,DEBIT,23.0,Food,23.0,0.0,8561.62,321000000000
,DEBIT,10.0,Food,10.0,0.0,8551.62,321000000000
,DEBIT,60.0,Food,60.0,0.0,8491.62,321000000000
,DEBIT,50.0,Food,50.0,0.0,8441.62,321000000000
,DEBIT,40.0,Food,40.0,0.0,8401.62,321000000000
,DEBIT,160.0,Misc,160.0,0.0,8241.62,321000000000
,DEBIT,320.0,Misc,320.0,0.0,7921.62,321000000000
,DEBIT,50.0,Food,50.0,0.0,7871.62,321000000000
,DEBIT,170.0,Misc,170.0,0.0,7701.62,321000000000
,DEBIT,20.0,Food,20.0,0.0,7681.62,321000000000
,DEBIT,30.0,Food,30.0,0.0,7651.62,321000000000
,DEBIT,20.0,Food,20.0,0.0,7631.62,321000000000
,DEBIT,110.0,Misc,110.0,0.0,7521.62,321000000000
,CREDIT,2000.0,Misc,0.0,2000.0,2141.62,323000000000
,DEBIT,80.0,Food,80.0,0.0,2061.62,323000000000
,DEBIT,50.0,Food,50.0,0.0,2011.62,323000000000
,DEBIT,130.0,Misc,130.0,0.0,1881.62,323000000000
,DEBIT,189.0,Misc,189.0,0.0,1692.62,323000000000
,DEBIT,30.0,Food,30.0,0.0,1662.62,323000000000
,DEBIT,500.0,Misc,500.0,0.0,1162.62,323000000000
,DEBIT,10.0,Food,10.0,0.0,1152.62,323000000000
,DEBIT,99.0,Food,99.0,0.0,1053.62,323000000000
,DEBIT,50.0,Food,50.0,0.0,1003.62,323000000000
,DEBIT,50.0,Food,50.0,0.0,953.62,323000000000
,DEBIT,358.0,Misc,358.0,0.0,595.62,323000000000
,DEBIT,30.0,Food,30.0,0.0,565.62,323000000000
,DEBIT,20.0,Food,20.0,0.0,545.62,323000000000
,DEBIT,40.0,Food,40.0,0.0,505.62,323000000000
,DEBIT,30.0,Food,30.0,0.0,475.62,323000000000
,CREDIT,25.0,Misc,0.0,25.0,500.62,323000000000
,DEBIT,60.0,Food,60.0,0.0,440.62,323000000000
,DEBIT,10.0,Food,10.0,0.0,430.62,323000000000
,DEBIT,40.0,Food,40.0,0.0,390.62,323000000000
,DEBIT,42.0,Food,42.0,0.0,348.62,323000000000
,DEBIT,230.0,Misc,230.0,0.0,118.62,323000000000
,DEBIT,40.0,Food,40.0,0.0,78.62,323000000000
,DEBIT,50.0,Food,50.0,0.0,28.62,323000000000
,CREDIT,1500.0,Misc,0.0,1500.0,1528.62,323000000000
,DEBIT,1000.0,Misc,1000.0,0.0,528.62,323000000000
,DEBIT,50.0,Food,50.0,0.0,478.62,323000000000
,DEBIT,161.55,Food,161.55,0.0,317.07,360000000000
,DEBIT,60.0,Food,60.0,0.0,257.07,323000000000
,DEBIT,40.0,Food,40.0,0.0,217.07,323000000000
,DEBIT,67.2,Food,67.2,0.0,149.87,360000000000
,DEBIT,20.0,Food,20.0,0.0,129.87,323000000000
,CREDIT,1000.0,Misc,0.0,1000.0,1129.87,323000000000
,DEBIT,86.0,Food,86.0,0.0,1043.87,323000000000
,DEBIT,276.0,Misc,276.0,0.0,767.87,360000000000
,DEBIT,50.0,Food,50.0,0.0,717.87,323000000000
,DEBIT,390.0,Misc,390.0,0.0,327.87,323000000000
,DEBIT,40.0,Food,40.0,0.0,287.87,323000000000
,CREDIT,1000.0,Misc,0.0,1000.0,1287.87,323000000000
,DEBIT,50.0,Food,50.0,0.0,1237.87,323000000000
,DEBIT,40.0,Food,40.0,0.0,1197.87,323000000000
,DEBIT,20.0,Food,20.0,0.0,1177.87,323000000000
,DEBIT,30.0,Food,30.0,0.0,1147.87,323000000000
,DEBIT,60.0,Food,60.0,0.0,1087.87,323000000000
,DEBIT,60.0,Food,60.0,0.0,1027.87,323000000000
,DEBIT,5.0,Misc,5.0,0.0,1022.87,323000000000
,DEBIT,174.95,Food,174.95,0.0,847.92,360000000000
,DEBIT,40.0,Food,40.0,0.0,807.92,323000000000
,DEBIT,400.0,Misc,400.0,0.0,407.92,323000000000
,DEBIT,20.0,Food,20.0,0.0,387.92,323000000000
,DEBIT,160.0,Misc,160.0,0.0,227.92,323000000000
,DEBIT,50.0,Food,50.0,0.0,177.92,323000000000
,DEBIT,22.0,Food,22.0,0.0,155.92,323000000000
,DEBIT,75.0,Food,75.0,0.0,80.92,360000000000
,DEBIT,40.0,Food,40.0,0.0,40.92,323000000000
,CREDIT,1000.0,Misc,0.0,1000.0,1040.92,323000000000
,DEBIT,70.0,Food,70.0,0.0,970.92,360000000000
,CREDIT,70.0,Misc,0.0,70.0,1040.92,323000000000
,DEBIT,55.0,Food,55.0,0.0,985.92,360000000000
,DEBIT,50.0,Food,50.0,0.0,935.92,323000000000
,DEBIT,10.0,Food,10.0,0.0,925.92,323000000000
,DEBIT,38.0,Food,38.0,0.0,887.92,323000000000
,DEBIT,20.0,Food,20.0,0.0,867.92,323000000000
,DEBIT,28.0,Food,28.0,0.0,839.92,360000000000
,DEBIT,23.0,Food,23.0,0.0,816.92,324000000000
,DEBIT,30.0,Food,30.0,0.0,786.92,324000000000
,DEBIT,50.0,Food,50.0,0.0,736.92,324000000000
,DEBIT,30.0,Food,30.0,0.0,706.92,324000000000
,DEBIT,200.0,Misc,200.0,0.0,506.92,324000000000
,DEBIT,201.0,Food,201.0,0.0,305.92,324000000000
,DEBIT,100.0,Food,100.0,0.0,205.92,324000000000
,DEBIT,50.0,Food,50.0,0.0,155.92,324000000000
,DEBIT,59.0,Food,59.0,0.0,96.92,324000000000
,DEBIT,50.0,Food,50.0,0.0,46.92,324000000000
,CREDIT,34800.0,Salary,0.0,34800.0,34846.92,CHASV23235906561
,DEBIT,5000.0,Misc,5000.0,0.0,29846.92,360000000000
,DEBIT,8000.0,Misc,8000.0,0.0,21846.92,360000000000
,DEBIT,1000.0,Misc,1000.0,0.0,20846.92,360000000000
,DEBIT,1000.0,Misc,1000.0,0.0,19846.92,360000000000
,DEBIT,34.0,Food,34.0,0.0,19812.92,324000000000
,DEBIT,1000.0,Misc,1000.0,0.0,18812.92,324000000000
,DEBIT,380.0,Misc,380.0,0.0,18432.92,324000000000
,CREDIT,140.0,Misc,0.0,140.0,18572.92,360000000000
,DEBIT,100.0,Food,100.0,0.0,18472.92,324000000000
,DEBIT,1720.0,Misc,1720.0,0.0,16752.92,324000000000
,DEBIT,200.0,Misc,200.0,0.0,16552.92,324000000000
,DEBIT,188.0,Misc,188.0,0.0,16364.92,324000000000
,DEBIT,40.0,Food,40.0,0.0,16324.92,324000000000
,DEBIT,70.0,Food,70.0,0.0,16254.92,324000000000
,CREDIT,15.0,Misc,0.0,15.0,16269.92,360000000000
,DEBIT,50.0,Food,50.0,0.0,16219.92,324000000000
,DEBIT,120.0,Misc,120.0,0.0,16099.92,324000000000
,DEBIT,30.0,Food,30.0,0.0,16069.92,324000000000
,DEBIT,430.0,Misc,430.0,0.0,15639.92,324000000000
,CREDIT,70.0,Misc,0.0,70.0,15709.92,360000000000
,DEBIT,112.0,Misc,112.0,0.0,15597.92,324000000000
,CREDIT,10.0,Misc,0.0,10.0,15607.92,360000000000
,DEBIT,118.0,Misc,118.0,0.0,15489.92,324000000000
,DEBIT,10.0,Food,10.0,0.0,15479.92,324000000000
,DEBIT,1000.0,Misc,1000.0,0.0,14479.92,324000000000
,DEBIT,188.2,Food,188.2,0.0,14291.72,360000000000
,DEBIT,40.0,Food,40.0,0.0,14251.72,360000000000
,DEBIT,199.0,Misc,199.0,0.0,14052.72,324000000000
,DEBIT,30.0,Food,30.0,0.0,14022.72,324000000000
,DEBIT,58.0,Food,58.0,0.0,13964.72,324000000000
,CREDIT,12.0,Misc,0.0,12.0,13976.72,361000000000
,DEBIT,100.0,Food,100.0,0.0,13876.72,324000000000
,DEBIT,50.0,Food,50.0,0.0,13826.72,324000000000
,DEBIT,203.66,Food,203.66,0.0,13623.06,324000000000
,DEBIT,105.0,Misc,105.0,0.0,13518.06,361000000000
,DEBIT,40.0,Food,40.0,0.0,13478.06,324000000000
,DEBIT,5.0,Misc,5.0,0.0,13473.06,324000000000
,DEBIT,23.0,Food,23.0,0.0,13450.06,361000000000
,DEBIT,30.0,Food,30.0,0.0,13420.06,324000000000
,DEBIT,43.0,Food,43.0,0.0,13377.06,324000000000
,DEBIT,10.0,Food,10.0,0.0,13367.06,324000000000
,DEBIT,185.2,Food,185.2,0.0,13181.86,361000000000
,DEBIT,110.0,Misc,110.0,0.0,13071.86,361000000000
,CREDIT,55.0,Misc,0.0,55.0,13126.86,324000000000
,DEBIT,40.0,Food,40.0,0.0,13086.86,324000000000
,DEBIT,100.0,Food,100.0,0.0,12986.86,361000000000
,DEBIT,40.0,Food,40.0,0.0,12946.86,324000000000
,DEBIT,30.0,Food,30.0,0.0,12916.86,324000000000
,DEBIT,100.0,Food,100.0,0.0,12816.86,361000000000
,DEBIT,30.0,Food,30.0,0.0,12786.86,324000000000
,CREDIT,20000.0,Misc,0.0,20000.0,32786.86,324000000000
,DEBIT,20000.0,Misc,20000.0,0.0,12786.86,324000000000
,DEBIT,440.0,Misc,440.0,0.0,12346.86,324000000000
,DEBIT,23.0,Food,23.0,0.0,22.33,362000000000
,DEBIT,10.0,Food,10.0,0.0,12.33,326000000000
,CREDIT,1000.0,Misc,0.0,1000.0,1012.33,327000000000
,DEBIT,300.1,Misc,300.1,0.0,712.23,327000000000
,DEBIT,700.0,Misc,700.0,0.0,12.23,327000000000
,CREDIT,34800.0,Salary,0.0,34800.0,34812.23,CHASH26441571950
,DEBIT,7451.0,Misc,7451.0,0.0,27361.23,327000000000
,CREDIT,7152.0,Misc,0.0,7152.0,34513.23,363000000000
,DEBIT,8624.0,Misc,8624.0,0.0,25889.23,327000000000
,DEBIT,10000.0,Misc,10000.0,0.0,15889.23,363000000000
,DEBIT,2313.0,Misc,2313.0,0.0,13576.23,363000000000
,DEBIT,7500.0,Misc,7500.0,0.0,6076.23,363000000000
,DEBIT,120.0,Misc,120.0,0.0,5956.23,327000000000
,DEBIT,36.0,Food,36.0,0.0,5920.23,327000000000
,DEBIT,40.0,Food,40.0,0.0,5880.23,327000000000
,DEBIT,275.0,Misc,275.0,0.0,5605.23,363000000000
,DEBIT,329.0,Misc,329.0,0.0,5276.23,327000000000
,DEBIT,36.0,Food,36.0,0.0,5240.23,327000000000
,DEBIT,10.0,Food,10.0,0.0,5230.23,327000000000
,DEBIT,50.0,Food,50.0,0.0,5180.23,327000000000
,DEBIT,159.56,Food,159.56,0.0,5020.67,364000000000
,DEBIT,1000.0,Misc,1000.0,0.0,4020.67,327000000000
,DEBIT,55.0,Food,55.0,0.0,3965.67,364000000000
,DEBIT,50.0,Food,50.0,0.0,3915.67,327000000000
,DEBIT,100.0,Food,100.0,0.0,3815.67,364000000000
,DEBIT,40.0,Food,40.0,0.0,3775.67,327000000000
,DEBIT,155.5,Food,155.5,0.0,3620.17,364000000000
,DEBIT,240.0,Misc,240.0,0.0,3380.17,327000000000
,DEBIT,247.0,Misc,247.0,0.0,3133.17,327000000000
,DEBIT,48.0,Food,48.0,0.0,3085.17,327000000000
,DEBIT,20.0,Food,20.0,0.0,3065.17,327000000000
,DEBIT,880.0,Misc,880.0,0.0,2185.17,327000000000
,DEBIT,110.0,Misc,110.0,0.0,2075.17,327000000000
,DEBIT,10.0,Food,10.0,0.0,2065.17,327000000000
,DEBIT,183.85,Misc,183.85,0.0,1881.32,327000000000
,DEBIT,50.0,Food,50.0,0.0,1831.32,327000000000
,DEBIT,36.0,Food,36.0,0.0,721.89,329000000000
,DEBIT,270.0,Misc,270.0,0.0,451.89,365000000000
,DEBIT,24.0,Food,24.0,0.0,427.89,329000000000
,CREDIT,270.0,Misc,0.0,270.0,697.89,329000000000
,DEBIT,291.0,Misc,291.0,0.0,406.89,329000000000
,CREDIT,3500.0,Misc,0.0,3500.0,3906.89,366000000000
,DEBIT,1500.0,Misc,1500.0,0.0,2406.89,329000000000
,CREDIT,286.0,Misc,0.0,286.0,2692.89,329000000000
,DEBIT,300.0,Misc,300.0,0.0,2392.89,329000000000
,DEBIT,150.0,Misc,150.0,0.0,2242.89,329000000000
,DEBIT,40.0,Food,40.0,0.0,2202.89,329000000000
,DEBIT,248.0,Misc,248.0,0.0,1954.89,366000000000
,DEBIT,30.0,Food,30.0,0.0,1924.89,366000000000
,DEBIT,214.74,Food,214.74,0.0,1710.15,366000000000
,DEBIT,65.0,Food,65.0,0.0,1645.15,329000000000
,DEBIT,706.0,Misc,706.0,0.0,939.15,329000000000
,DEBIT,150.0,Misc,150.0,0.0,789.15,329000000000
,DEBIT,234.0,Misc,234.0,0.0,555.15,329000000000
,DEBIT,60.0,Food,60.0,0.0,495.15,329000000000
,DEBIT,65.0,Food,65.0,0.0,430.15,329000000000
,DEBIT,10.0,Food,10.0,0.0,420.15,329000000000
,DEBIT,20.0,Food,20.0,0.0,400.15,329000000000
,DEBIT,18.0,Food,18.0,0.0,382.15,329000000000
,DEBIT,25.0,Food,25.0,0.0,357.15,329000000000
,DEBIT,100.0,Food,100.0,0.0,257.15,330000000000
,CREDIT,3150.0,Misc,0.0,3150.0,3407.15,330000000000
,DEBIT,3407.0,Misc,3407.0,0.0,0.15,367000000000
,CREDIT,33209.0,Misc,0.0,33209.0,33209.15,CHASH31948851670
,DEBIT,5000.0,Misc,5000.0,0.0,28209.15,369000000000
,DEBIT,3500.0,Misc,3500.0,0.0,24709.15,369000000000
,DEBIT,20000.0,Misc,20000.0,0.0,4709.15,369000000000
,DEBIT,1500.0,Misc,1500.0,0.0,3209.15,369000000000
,DEBIT,69.0,Food,69.0,0.0,3140.15,332000000000
,DEBIT,100.0,Food,100.0,0.0,3040.15,332000000000
,DEBIT,116.0,Misc,116.0,0.0,2924.15,332000000000
,DEBIT,1999.0,Shopping,1999.0,0.0,925.15,369000000000
,CREDIT,1999.0,Shopping,0.0,1999.0,2924.15,369000000000
,DEBIT,150.0,Misc,150.0,0.0,2774.15,333000000000
,DEBIT,150.0,Misc,150.0,0.0,2624.15,333000000000
,CREDIT,24769.0,Salary,0.0,24769.0,27393.15,CHASH32649207986
,DEBIT,499.0,Shopping,499.0,0.0,26894.15,369000000000
,DEBIT,1499.0,Misc,1499.0,0.0,25395.15,333000000000
,DEBIT,2000.0,Misc,2000.0,0.0,23395.15,369000000000
,DEBIT,21000.0,Misc,21000.0,0.0,2395.15,370000000000
,DEBIT,223.18,Food,223.18,0.0,2171.97,333000000000
,CREDIT,272.0,Misc,0.0,272.0,2443.97,333000000000
,DEBIT,720.0,Misc,720.0,0.0,1723.97,370000000000
,DEBIT,480.0,Misc,480.0,0.0,1243.97,370000000000
,DEBIT,250.0,Misc,250.0,0.0,993.97,370000000000
,DEBIT,130.0,Misc,130.0,0.0,863.97,370000000000
,CREDIT,50.0,Misc,0.0,50.0,913.97,333000000000
,DEBIT,26.0,Food,26.0,0.0,46.68,371000000000
,DEBIT,15.0,Food,15.0,0.0,31.68,371000000000
,CREDIT,1718.0,Transport,0.0,1718.0,1749.68,335000000000
,DEBIT,1718.0,Misc,1718.0,0.0,31.68,371000000000
